user_id,full_name,email,signup_date,country,acquisition_channel,subscription_tier,status
846,Christopher Hopkins,nicole27@example.com,2025-06-28,United Kingdom,Organic Search,Basic,Active
847,James Gallagher,rkeller@example.net,2025-02-22,Germany,Referral,Basic,Active
848,Justin Moore,myerstroy@example.com,2025-08-11,United Kingdom,Referral,Basic,Active
849,Pamela Mitchell,johnsonbrandon@example.com,2025-08-28,Canada,Referral,Basic,Active
850,Lauren Hubbard,oscar65@example.com,2025-05-16,United Kingdom,Paid Ads,Basic,Active
851,Matthew Wright,brittany14@example.org,2025-06-09,United Kingdom,Organic Search,Basic,Active
852,Joshua Johnson,abradley@example.com,2025-05-12,Canada,Paid Ads,Pro,Active
853,Leah Odom,uhudson@example.net,2025-01-08,United Kingdom,Social Media,Pro,Active
854,Ariel Leonard,tyler52@example.net,2025-02-07,United Kingdom,Organic Search,Basic,Active
855,Jeffrey Crawford,pittmanamanda@example.com,2025-04-27,Canada,Referral,Enterprise,Active
856,Zachary Morales,claudiarubio@example.net,2025-04-13,United Kingdom,Social Media,Basic,Active
857,Leslie Nelson,wsimmons@example.org,2025-11-24,Australia,Paid Ads,Pro,Active
858,Kathy Evans,james64@example.net,2025-09-11,United States,Paid Ads,Pro,Active
859,Phillip White,burtonzachary@example.org,2025-07-20,Canada,Referral,Pro,Active
860,Mr. Rodney Hurley III,umichael@example.net,2025-08-13,Germany,Social Media,Basic,Active
861,Helen Hernandez,juliecannon@example.com,2025-01-24,United Kingdom,Social Media,Basic,Active
862,Ronald Brown,meghanadams@example.com,2025-06-09,United Kingdom,Referral,Pro,Active
863,Michael Young,daniellee@example.org,2025-09-08,Germany,Organic Search,Pro,Active
864,Julie Castro,chenderson@example.org,2025-11-06,Germany,Referral,Pro,Active
865,Allen Clarke,donna20@example.net,2025-03-03,United States,Referral,Pro,Active
866,Amy Mosley,carolyn16@example.com,2025-07-08,United Kingdom,Referral,Pro,Active
867,Ann Hahn,joelduncan@example.net,2025-09-18,United States,Organic Search,Enterprise,Churned
868,Matthew Carpenter,tyler13@example.net,2025-12-29,Australia,Organic Search,Pro,Active
869,Emily Collier,vshaffer@example.org,2025-02-17,Canada,Referral,Pro,Active
870,Charles Thompson,scott49@example.org,2025-12-30,Canada,Organic Search,Basic,Active
871,Melissa Rodriguez,pwells@example.com,2025-07-10,United States,Referral,Basic,Active
872,Brianna Alvarez,lori09@example.org,2025-12-08,Canada,Organic Search,Basic,Active
873,Rebecca Brown,johnnycruz@example.net,2025-11-23,Australia,Partner Program,Basic,Active
874,Robert Martinez,miaprice@example.com,2025-09-30,United States,Social Media,Enterprise,Churned
875,Dawn Davis,kennethvillarreal@example.org,2025-12-27,Germany,Organic Search,Pro,Active
876,Evan Burnett,rmccormick@example.org,2025-12-22,United States,Organic Search,Pro,Active
877,Katherine Mclaughlin,jennifer12@example.net,2025-11-16,Canada,Referral,Basic,Active
878,Heather Guzman,shawn00@example.net,2025-04-12,Canada,Organic Search,Basic,Active
879,Jeremy Davidson,moralescourtney@example.com,2025-09-07,Germany,Referral,Basic,Active
880,Christopher Black,melaniejennings@example.com,2025-08-12,United States,Organic Search,Enterprise,Active
881,Nicholas Green,lauren31@example.com,2025-06-25,United States,Organic Search,Enterprise,Active
882,Shawn Duffy,andrewjohnson@example.net,2025-05-23,Canada,Organic Search,Pro,Active
883,Crystal Davis,sgonzalez@example.org,2025-09-09,Canada,Referral,Basic,Active
884,Jeffrey Green,rubiogeorge@example.net,2025-01-20,Canada,Referral,Pro,Active
885,Joseph Ayala,fwilcox@example.org,2025-02-15,Germany,Organic Search,Enterprise,Active
886,Cheryl Atkins,keith76@example.org,2025-03-29,Canada,Organic Search,Basic,Active
887,Lindsay Carney,jessica36@example.org,2025-06-17,Canada,Referral,Basic,Active
888,Alyssa Cherry,christinesolomon@example.com,2025-06-08,Canada,Organic Search,Pro,Active
889,Judith Smith,monicamccann@example.com,2025-08-15,United Kingdom,Social Media,Pro,Active
890,James Henderson,charles80@example.org,2025-09-24,Canada,Referral,Pro,Active
891,Kaitlin Gomez,smithwilliam@example.com,2025-05-10,Canada,Referral,Pro,Active
892,Megan Anderson,carpenterjorge@example.net,2025-04-28,Germany,Partner Program,Basic,Active
893,Sherry Anderson,jennifer62@example.com,2025-07-11,United States,Organic Search,Basic,Active
894,William Porter,julie64@example.com,2025-02-15,Australia,Organic Search,Basic,Active
895,Tammy Black,ustafford@example.net,2025-08-27,Canada,Paid Ads,Pro,Active
896,Brittany Farrell,jbrown@example.org,2025-07-10,Canada,Social Media,Basic,Active
897,John Martin,fgraham@example.org,2025-03-31,United Kingdom,Social Media,Basic,Churned
898,Michael Washington,urodriguez@example.org,2025-06-21,United Kingdom,Referral,Basic,Active
899,Dalton Mitchell,karencarson@example.net,2025-02-18,Canada,Paid Ads,Basic,Active
900,Christy Bolton,foxashley@example.com,2025-12-12,Australia,Social Media,Basic,Active
901,Randy Rhodes,anthony16@example.com,2025-12-24,Canada,Organic Search,Basic,Active
902,Ashley Morris,millermariah@example.net,2025-08-18,United Kingdom,Referral,Basic,Active
903,Tyler Wheeler,riverabradley@example.net,2025-07-06,Canada,Referral,Basic,Active
904,Nicholas Navarro,jasonwilliams@example.net,2025-06-25,Australia,Partner Program,Basic,Active
905,Anthony Jones,qdavis@example.org,2025-04-20,Australia,Social Media,Pro,Active
906,Sharon Davis,frankchan@example.com,2025-04-04,Canada,Organic Search,Pro,Churned
907,Martha Martinez,vowen@example.com,2025-09-09,United States,Organic Search,Enterprise,Active
908,Bonnie Wade,william77@example.com,2025-12-17,Germany,Social Media,Basic,Active
909,Kyle Davis,nshepherd@example.org,2025-07-05,United Kingdom,Social Media,Pro,Churned
910,Anna Palmer,prhodes@example.net,2025-06-18,United States,Referral,Basic,Churned
911,Jon Soto,robertssamuel@example.com,2025-10-05,Australia,Organic Search,Basic,Active
912,Carl Leach,alexandraphillips@example.org,2025-04-27,Germany,Social Media,Basic,Active
913,Andrew Rodriguez,dgutierrez@example.net,2025-08-02,United Kingdom,Referral,Pro,Active
914,Dawn Scott,mackallen@example.net,2025-10-07,Australia,Social Media,Basic,Active
915,Richard Cameron,millernancy@example.com,2025-09-14,Australia,Organic Search,Pro,Churned
916,Jordan Santiago,matthew23@example.org,2025-05-02,Germany,Organic Search,Pro,Active
917,Lindsey Savage,hamiltonandrew@example.com,2025-01-31,Australia,Paid Ads,Pro,Active
918,Matthew Stevens,vmelton@example.net,2025-02-15,Australia,Organic Search,Basic,Active
919,Mr. William Ward,fballard@example.org,2025-10-09,Germany,Organic Search,Pro,Active
920,Brian Smith,micheleclark@example.net,2025-02-22,United States,Organic Search,Basic,Active
921,Jessica Garrett,christophercarrillo@example.org,2025-02-26,Canada,Paid Ads,Basic,Active
922,Bruce Barrera,emaynard@example.org,2025-07-04,Australia,Social Media,Basic,Active
923,David Phillips,awilliams@example.org,2025-11-30,Canada,Referral,Basic,Active
924,Jessica Perry,mmclaughlin@example.net,2025-09-02,Germany,Partner Program,Pro,Churned
925,Mrs. Jennifer Palmer DDS,dhall@example.net,2025-08-04,Germany,Organic Search,Pro,Churned
926,Ethan Brown,hsmall@example.com,2025-01-08,United Kingdom,Paid Ads,Pro,Active
927,Hannah Terry,martinjessica@example.com,2025-08-30,United Kingdom,Referral,Pro,Active
928,Jordan Matthews,sandra72@example.com,2025-05-14,United Kingdom,Social Media,Basic,Active
929,Toni Whitaker,laura29@example.org,2025-10-08,United States,Organic Search,Basic,Active
930,Angelica Webb,jamesobrien@example.org,2025-04-20,United Kingdom,Referral,Basic,Active
931,Xavier Torres,angelakidd@example.com,2025-11-05,United States,Referral,Pro,Active
932,Michael Thompson,romanmatthew@example.org,2025-12-09,Australia,Organic Search,Pro,Active
933,Justin Tucker,kristen08@example.com,2025-08-28,Australia,Organic Search,Pro,Active
934,Michael Robertson,mccarthysara@example.com,2025-12-15,United Kingdom,Organic Search,Basic,Churned
935,Ryan Rodriguez,harringtonchelsea@example.org,2025-11-07,Germany,Organic Search,Pro,Active
936,Katie Jackson,pittsrhonda@example.org,2025-11-16,Germany,Partner Program,Basic,Active
937,Jeremy Hunter,mooremichael@example.org,2025-10-10,Germany,Social Media,Basic,Active
938,Jessica Perry,sanchezlisa@example.com,2025-02-17,Germany,Referral,Basic,Churned
939,Angela Watson,qward@example.org,2025-04-22,United States,Social Media,Basic,Active
940,Kendra Cobb,lauriegutierrez@example.com,2025-02-28,Canada,Referral,Pro,Churned
941,Samuel Norton,sherry72@example.org,2025-12-15,Germany,Paid Ads,Basic,Active
942,Terri Miller,richard26@example.org,2025-10-06,United States,Organic Search,Enterprise,Churned
943,Mary May,levinetina@example.net,2025-06-02,Australia,Paid Ads,Basic,Active
944,Elizabeth Morales,jennifer55@example.org,2025-12-07,Germany,Organic Search,Pro,Churned
945,Joseph Knapp,ngriffin@example.net,2025-11-18,Germany,Social Media,Basic,Active
946,Marissa Terry,trowe@example.org,2025-08-31,United Kingdom,Social Media,Enterprise,Active
947,Jean Higgins,abigailfernandez@example.org,2025-01-15,United States,Referral,Pro,Active
948,Emily Peterson,andrewzamora@example.net,2025-02-06,Canada,Social Media,Basic,Active
949,Ronnie Torres,hbenitez@example.net,2025-08-19,Australia,Social Media,Pro,Active
950,Debbie Romero,williamsdebra@example.org,2025-01-24,Australia,Paid Ads,Basic,Active
951,Norman Chavez,lindazhang@example.net,2025-06-24,United States,Organic Search,Basic,Active
952,Lori Ferguson,michaelmitchell@example.net,2025-10-05,United States,Partner Program,Pro,Active
953,Michelle Stone,danielblack@example.org,2025-08-11,Canada,Social Media,Basic,Active
954,Jordan Thomas,fpoole@example.org,2025-11-16,Canada,Referral,Basic,Active
955,Carlos Lewis,woodalicia@example.net,2025-01-25,Germany,Paid Ads,Pro,Active
956,Jennifer Baker,cfields@example.net,2025-08-06,United States,Referral,Pro,Active
957,Monique Butler,drewmartinez@example.net,2025-12-28,Canada,Paid Ads,Basic,Churned
958,Michael Boyer,bensonstanley@example.org,2025-06-27,United Kingdom,Partner Program,Basic,Active
959,Justin Dorsey,guzmanricky@example.org,2025-10-17,United States,Social Media,Pro,Churned
960,Amanda Hernandez,kevin54@example.com,2025-05-24,United States,Paid Ads,Pro,Active
961,Charles Bowers,twilliams@example.com,2025-07-08,Germany,Referral,Pro,Active
962,Patrick Smith,carlos06@example.com,2025-03-25,United States,Organic Search,Basic,Active
963,Jesse Morgan,ualvarez@example.net,2025-08-11,United States,Partner Program,Pro,Active
964,Kathy Murray,jcontreras@example.net,2025-02-21,Canada,Referral,Basic,Active
965,Mario Hanson,zhall@example.com,2025-05-07,Germany,Paid Ads,Basic,Active
966,Michael Ramos,debbie20@example.net,2025-07-30,United States,Organic Search,Enterprise,Active
967,Michelle Hoffman,schneiderchristopher@example.net,2025-09-02,Germany,Paid Ads,Basic,Active
968,Amy Hudson,karenshaw@example.org,2025-07-30,Germany,Referral,Pro,Active
969,Kim Rivers,kristin39@example.com,2025-02-16,United States,Partner Program,Basic,Active
970,Lisa Morales,henrysarah@example.com,2025-02-02,United States,Referral,Basic,Active
971,Alexander Rice,hscott@example.org,2025-06-19,United States,Paid Ads,Pro,Active
972,Charles Scott,moorestephanie@example.net,2025-07-30,United Kingdom,Organic Search,Pro,Active
973,Tyrone White,evanscorey@example.org,2025-03-07,Germany,Paid Ads,Enterprise,Active
974,Deanna David,williamsjohn@example.net,2025-06-10,United Kingdom,Referral,Enterprise,Active
975,Jordan Gordon,adamslucas@example.net,2025-08-16,Germany,Organic Search,Basic,Churned
976,Allen Schultz,adamstabitha@example.net,2025-06-08,Australia,Paid Ads,Enterprise,Active
977,Justin Glover,ashley71@example.net,2025-02-09,Germany,Social Media,Basic,Active
978,Walter Brooks,kimberlymedina@example.com,2025-07-14,United Kingdom,Referral,Basic,Active
979,Amanda Hess,denise20@example.org,2025-12-20,United Kingdom,Paid Ads,Basic,Active
980,Denise King,okidd@example.org,2025-12-29,Canada,Organic Search,Enterprise,Active
981,Diana Martin,turnerrandall@example.org,2025-08-16,Canada,Social Media,Basic,Active
982,Justin Ramirez,gclark@example.com,2025-11-19,United States,Paid Ads,Basic,Active
983,Grace Green,qnelson@example.com,2025-12-10,Germany,Paid Ads,Pro,Active
984,Tyler Murphy,deborahsmith@example.com,2025-05-13,Australia,Social Media,Enterprise,Active
985,Megan Gutierrez,ifarmer@example.org,2025-01-02,United States,Organic Search,Pro,Active
986,Marilyn Ryan,wchambers@example.com,2025-11-02,Canada,Organic Search,Pro,Active
987,Jasmine Combs,martinezmitchell@example.org,2025-11-18,Germany,Paid Ads,Enterprise,Active
988,Patrick Chang,james94@example.net,2025-06-22,Australia,Social Media,Basic,Active
989,Johnny Cox,trevor93@example.org,2025-03-27,Canada,Referral,Pro,Active
990,Miss Ashley Ramirez,mjackson@example.net,2025-03-18,Germany,Organic Search,Pro,Active
991,Melanie Cunningham,chapmanjulie@example.org,2025-10-14,Germany,Organic Search,Pro,Active
992,Savannah Ibarra,james08@example.net,2025-04-11,Canada,Organic Search,Enterprise,Active
993,Sonya Smith,pdavidson@example.org,2025-04-09,Canada,Referral,Basic,Active
994,Jessica Carney,david87@example.com,2025-11-28,Australia,Social Media,Pro,Active
995,Amanda Griffith,ramirezrobert@example.com,2025-05-21,United States,Organic Search,Pro,Churned
996,Cory Miller,mooneyjeremiah@example.net,2025-05-03,United Kingdom,Partner Program,Basic,Churned
997,Sylvia Gonzalez,lance10@example.com,2025-06-14,United States,Organic Search,Basic,Active
998,Leslie Sims,mary31@example.com,2025-06-17,Germany,Referral,Basic,Active
999,Sandra Underwood,sherryparsons@example.net,2025-04-03,United Kingdom,Organic Search,Enterprise,Churned
1000,Lori Riley,villegassabrina@example.com,2025-06-20,United States,Organic Search,Basic,Active
1001,Melissa Patton,ellisonscott@example.com,2025-05-02,United States,Organic Search,Pro,Active
1002,Andrea Byrd,phillipspatrick@example.org,2025-08-26,Canada,Paid Ads,Enterprise,Churned
1003,Crystal Greene,chavezsteven@example.com,2025-08-28,Australia,Social Media,Basic,Active
1004,Ashley Curtis,gibsonmark@example.org,2025-12-08,United Kingdom,Organic Search,Pro,Active
1005,Kurt Jones,rebeccamartinez@example.net,2025-02-11,United Kingdom,Referral,Pro,Active
1006,John Oliver,johnrobles@example.org,2025-04-10,United Kingdom,Social Media,Enterprise,Active
1007,Jeffrey Moyer,larry82@example.org,2025-02-19,Australia,Organic Search,Pro,Active
1008,Grant Wood,holmesdiane@example.org,2025-07-02,United States,Referral,Basic,Active
1009,Robert Hansen,hendersonjames@example.org,2025-01-23,Australia,Organic Search,Basic,Active
1010,Rachel Peterson,dneal@example.net,2025-09-06,Australia,Organic Search,Basic,Active
1011,Kenneth Mccarty,robert21@example.com,2025-09-26,United Kingdom,Paid Ads,Basic,Active
1012,Amanda Robinson,fowlerheather@example.com,2025-12-07,United Kingdom,Referral,Basic,Active
1013,John Tate,lindsay63@example.com,2025-08-31,Canada,Paid Ads,Pro,Active
1014,Adriana Smith,anthony12@example.com,2025-03-13,Germany,Organic Search,Pro,Active
1015,Kevin Cannon,hesterjames@example.com,2025-06-21,Canada,Paid Ads,Pro,Active
1016,Dennis Thompson,gregorysmith@example.com,2025-03-09,Germany,Referral,Pro,Active
1017,Ronald Taylor,morganjason@example.com,2025-12-20,Canada,Referral,Basic,Churned
1018,Jaime Jackson,ejohns@example.org,2025-04-04,Australia,Social Media,Basic,Active
1019,Bianca Lopez,ubenson@example.net,2025-02-26,Germany,Social Media,Basic,Active
1020,Dana Williams,melissaphillips@example.org,2025-06-16,Germany,Organic Search,Basic,Active
1021,Mark Ramirez,melissaschmitt@example.com,2025-05-08,United States,Paid Ads,Pro,Active
1022,Rachel Gibbs,jacksonpaul@example.net,2025-03-23,United States,Social Media,Basic,Active
1023,Kathleen Marshall,jennifer87@example.net,2025-10-19,Germany,Paid Ads,Pro,Churned
1024,Kevin Little,clarkpatricia@example.com,2025-07-12,Australia,Paid Ads,Basic,Active
1025,Daniel Coleman,xduncan@example.com,2025-12-02,United States,Organic Search,Basic,Active
1026,Paul Phillips,jerry07@example.net,2025-08-02,United States,Referral,Pro,Active
1027,Jerry Reynolds,linda54@example.com,2025-08-30,Australia,Paid Ads,Basic,Active
1028,David Brewer,rachel48@example.net,2025-01-10,Canada,Social Media,Basic,Active
1029,Rachel House,wilsonmichael@example.net,2025-08-01,United Kingdom,Referral,Basic,Active
1030,Michael Wright,james92@example.net,2025-03-19,Australia,Referral,Pro,Active
1031,Debbie Carrillo,lynn66@example.net,2025-10-15,Germany,Organic Search,Enterprise,Active
1032,Kaitlyn Hunt,michelleperez@example.net,2025-10-22,Australia,Referral,Pro,Active
1033,David Matthews,dsharp@example.com,2025-10-18,Australia,Paid Ads,Basic,Churned
1034,Ryan Patterson,cclark@example.net,2025-11-04,Australia,Organic Search,Basic,Active
1035,Kenneth Anderson,porterdonna@example.com,2025-01-12,United States,Organic Search,Basic,Active
1036,Jeffery Goodwin,mark09@example.org,2025-05-12,Canada,Social Media,Basic,Active
1037,William Gamble,nbaird@example.com,2025-12-25,Canada,Referral,Basic,Active
1038,Chelsea Rodriguez,tfowler@example.org,2025-01-25,United States,Social Media,Basic,Active
1039,Juan Johnson,mjohnson@example.org,2025-03-08,United States,Referral,Basic,Active
1040,Diane Hall,gibsonmiguel@example.org,2025-12-20,Canada,Paid Ads,Basic,Active
1041,Theodore Myers,andersonrobert@example.net,2025-03-08,United States,Referral,Basic,Churned
1042,Steven Clark,kylemeyers@example.net,2025-01-27,Canada,Paid Ads,Pro,Active
